geo,time,bn_gsr_fcty_cd
mus,2016,1094910693.9739
mus,2017,1437562938.54017
mus,2018,1023277639.63884
mus,2019,931521395.1675
mus,2020,948904371.42637
mus,2021,1368110976.53343
mus,2022,1474528678.77055
mus,2023,1986609162.66895
mus,2024,1829379903.18454
mwi,1978,-48355837.39009
mwi,1979,-125844998.41216
mwi,1980,-149120362.43979
mwi,1981,-130124114.16348
mwi,1982,-91425077.82032
mwi,1983,-100530887.15073
mwi,1984,-113699076.01413
mwi,1985,-114187877.76967
mwi,1986,-111548532.94043
mwi,1987,-89417394.73931
mwi,1988,-98699846.85516
mwi,1989,-88638469.97776
mwi,1990,-79593044.52557
mwi,1991,-85541658.30602
mwi,1992,-77096521.32475
mwi,1993,-68683903.00519
mwi,1994,-42340070.08604
mwi,1995,-44330963.89464
mwi,1996,-35323589.99595
mwi,1997,-28771525.47939
mwi,1998,-36609885.07656
mwi,1999,-24998664.85914
mwi,2000,-17280093.00687
mwi,2001,-30406488.32795
mwi,2002,-38494498.11587
mwi,2003,-88280941.64255
mwi,2004,-100919088.6938
mwi,2005,-80039402.26213
mwi,2006,-73061985.72407
mwi,2007,-79150688.02315
mwi,2008,-148118362.79506
mwi,2009,-122172213.77599
mwi,2010,-190490800.74603
mwi,2011,-377554601.68971
mwi,2012,-41863816.81892
mwi,2013,-266292925.64867
mwi,2014,-299419299.07455
mwi,2015,-219775904.70106
mwi,2016,-95300122.52213
mwi,2017,-208144701.40865
mwi,2018,-321135237.52635
mwi,2019,-266413997.47749
mwi,2020,-329142097.08392
mwi,2021,-371914012.19036
mwi,2022,-374477558.84738
mwi,2023,-363002389.46875
mys,1974,-414197086.48589
mys,1975,-299525855.18736
mys,1976,-427687556.08487
mys,1977,-514365812.06478
mys,1978,-736601601.44293
mys,1979,-905210328.81643
mys,1980,-836057666.89367
mys,1981,-796831769.39794
mys,1982,-1147130924.20156
mys,1983,-1812816371.14084
mys,1984,-2242236974.98741
mys,1985,-2188444951.58827
mys,1986,-1780787867.24472
mys,1987,-1963377019.05631
mys,1988,-1941359537.18966
mys,1989,-2179160219.15886
mys,1990,-1871805536.3002
mys,1991,-2472303701.72844
mys,1992,-3142832841.54329
mys,1993,-3210837206.863
mys,1994,-3594541692.44116
mys,1995,-4143500533.22729
mys,1996,-4690488753.22071
mys,1997,-5366146991.999
mys,1998,-3903806338.58895
mys,1999,-5496315789.47368
mys,2000,-7607631578.94737
mys,2001,-6742894473.68421
mys,2002,-6595000000
mys,2003,-5928052631.57895
mys,2004,-6421763157.89474
mys,2005,-6318083337.57146
mys,2006,-4711944415.67074
mys,2007,-4082333310.31385
mys,2008,-7136578124.41962
mys,2009,-4169625758.95034
mys,2010,-8021058895.60833
mys,2011,-7060959097.34645
mys,2012,-11582155992.26822
mys,2013,-10778503465.92601
mys,2014,-11168026261.69488
mys,2015,-8147428650.0273
mys,2016,-8355769938.46816
mys,2017,-8998890339.28776
mys,2018,-11139625065.84935
mys,2019,-9526697129.45516
mys,2020,-6810710541.04403
mys,2021,-10154410512.09414
mys,2022,-13022969679.53059
mys,2023,-11553063938.64263
mys,2024,-13546685523.54155
nam,1990,37490518.66715
nam,1991,96620631.83664
nam,1992,16409455.65663
nam,1993,57991121.74797
nam,1994,54016021.7491
nam,1995,138871848.8814
nam,1996,70196671.24036
nam,1997,71398163.39618
nam,1998,60796440.60748
nam,1999,-64101626.76008
nam,2000,-97800548.9766
nam,2001,-147776754.12176
nam,2002,-11857399.61613
nam,2003,131281597.25011
nam,2004,4882582.04256
nam,2005,-126042864.54485
nam,2006,-63057616.86092
nam,2007,-158215012.40199
nam,2008,-150079878.20612
nam,2009,-97554230.25806
nam,2010,-276762587.97635
nam,2011,-117149618.18587
nam,2012,-556035736.00616
nam,2013,-38714995.20659
nam,2014,-70719477.85151
nam,2015,-20736674.32406
nam,2016,-267789024.7089
nam,2017,-320824824.45565
nam,2018,-508151360.00676
nam,2019,-306737402.3838
nam,2020,-39272830.53095
nam,2021,-506929216.89136
nam,2022,-550765768.53502
nam,2023,-581537041.5885
nam,2024,-347813765.27566
ncl,2002,269811144.70134
ncl,2003,338223171.70135
ncl,2004,412754412.81401
ncl,2005,482496272.49283
ncl,2006,422492806.23419
ncl,2007,399039380.22427
ncl,2008,466910506.08376
ncl,2009,438344251.73775
ncl,2010,404354483.5016
ncl,2011,395023560.63981
ncl,2012,293237164.04631
ncl,2013,326015266.92771
ncl,2014,509518202.32259
ncl,2015,541950964.74749
ncl,2016,515903380.28214
ner,1974,16376915.49019
ner,1975,20838689.56507
ner,1976,-3787395.38822
ner,1977,-162813.62354
ner,1978,-29815312.54285
ner,1979,19800523.89406
ner,1980,-32923204.45462
ner,1981,-28723211.56328
ner,1982,-24540007.78673
ner,1983,-38659966.00927
ner,1984,-41761578.27251
ner,1985,-42262553.5063
ner,1986,-37166562.47523
ner,1987,-63453178.03471
ner,1988,-65654245.23105
ner,1989,-40967586.17559
ner,1990,-54057669.78015
ner,1991,-13530331.51906
ner,1992,-34421164.44168
ner,1993,-10877143.46097
ner,1994,-29553064.17325
ner,1995,-47114242.53725
ner,1996,-27789917.82412
ner,1997,-28437332.47999
ner,1998,-23445984.22497
ner,1999,-18894400.56643
ner,2000,-16527553.02618
ner,2001,-14908566.88993
ner,2002,-24278043.65943
ner,2003,-26187389.89796
ner,2004,-12913917.79654
ner,2005,-9505776.20962
ner,2006,1213569.87442
ner,2007,-440838.14377
ner,2008,25822867.55625
ner,2009,-38962909.30417
ner,2010,-47207499.7294
ner,2011,-51140732.69335
ner,2012,-135347492.12832
ner,2013,-184788559.44078
ner,2014,-151918757.3761
ner,2015,-153039935.2867
ner,2016,-163167201.8324
ner,2017,-181617349.79375
ner,2018,-192736794.66554
ner,2019,-192884921.86988
ner,2020,-208018713.20991
ner,2021,-236742539.07083
ner,2022,-224369801.05569
ner,2023,-196794894.51518
nga,1977,-536682844.68287
nga,1978,-228248689.23677
nga,1979,-448670019.03905
nga,1980,-1303995824.5458
nga,1981,-673457170.90534
nga,1982,-1189377987.65442
nga,1983,-875195166.09575
nga,1984,-1180649174.4659
nga,1985,-1463457068.61605
nga,1986,-742651989.72817
nga,1987,-2879953299.3166
nga,1988,-2364355038.97611
nga,1989,-2392346771.47243
nga,1990,-2738110063.05794
nga,1991,-2420313882.4559
nga,1992,-2338198895.31711
nga,1993,-3277701933.37125
nga,1994,-2937670485.54283
nga,1995,-895692615.06939
nga,1996,-946963850.22898
nga,1997,-959466553.20034
nga,1998,-652724478.79703
nga,1999,-2577949946.9883
nga,2000,-3147820985.14547
nga,2001,-2797649041.97337
nga,2002,-2670151911.84087
nga,2003,-3242889407.28906
nga,2004,-2531826174.70611
nga,2005,-2990937832.47805
nga,2006,-4601566970.24263
nga,2007,-11749661206.9188
nga,2008,-15054371161.44455
nga,2009,-14405364614.91134
nga,2010,-19440038148.98498
nga,2011,-22782084447.38198
nga,2012,-22085381230.25962
nga,2013,-25520557292.96406
nga,2014,-19162073098.29557
nga,2015,-12707751417.71979
nga,2016,-6261231583.87842
nga,2017,-8345674841.77639
nga,2018,-11252378024.88139
nga,2019,-9161037468.39943
nga,2020,-4766982074.37287
nga,2021,-8583080409.89572
nga,2022,-12872572335.98694
nga,2023,-10539713614.86953
nga,2024,-6631751525.02912
nic,1977,-69000000
nic,1978,-94700000
nic,1979,-71100000
nic,1980,-123520000
nic,1981,-182600000
nic,1982,-185200000
nic,1983,-214200000
nic,1984,-263400000
nic,1985,-273300000
nic,1986,-253600000
nic,1987,-243900000
nic,1988,-262100000
nic,1989,-204800000
nic,1990,-217000000
nic,1991,-363300000
nic,1992,-494800000
nic,1993,-429100000
nic,1994,-472200000
nic,1995,-372100000
nic,1996,-324300000
nic,1997,-264700000
nic,1998,-185200000
nic,1999,-196800000
nic,2000,-295600000
nic,2001,-255600000
nic,2002,-245900000
nic,2003,-240700000
nic,2004,-230800000
nic,2005,-199300000
nic,2006,-215600000
nic,2007,-195500000
nic,2008,-219200000
nic,2009,-249900000
nic,2010,-244200000
nic,2011,-268700000
nic,2012,-415800000
nic,2013,-534200000
nic,2014,-447900000
nic,2015,-489000000
nic,2016,-634200000
nic,2017,-711700000
nic,2018,-652200000
nic,2019,-466400000
nic,2020,-800000000
nic,2021,-745900000
nic,2022,-1191200000
nic,2023,-806200000
nic,2024,-988900000
nld,1967,924861877.78366
nld,1968,870718231.41401
nld,1969,933701656.78279
nld,1970,836740330.88612
nld,1971,782301075.32859
nld,1972,1033340091.80513
nld,1973,1396313283.87531
nld,1974,1445000015.68929
nld,1975,336982700.50044
nld,1976,988928446.64548
nld,1977,908860094.79004
nld,1978,237172000.33839
nld,1979,2281887378.25993
nld,1980,1535465700.12901
nld,1981,368531817.67151
nld,1982,379861541.7864
nld,1983,1113050260.53871
nld,1984,1350106634.78525
nld,1985,-235627302.86469
nld,1986,-192392229.70142
nld,1987,1326780506.12707
nld,1988,1118652252.74301
nld,1989,2821207441.69029
nld,1990,-620225417.85781
nld,1991,432062231.81206
nld,1992,-929223238.13324
nld,1993,880924708.95119
nld,1994,3666504685.96151
nld,1995,7247093639.61594
nld,1996,3546680048.3862
nld,1997,6983852084.40237
nld,1998,-2692735277.26157
nld,1999,3526279035.23811
nld,2000,-2302720740.0506
nld,2001,-171815126.64784
nld,2002,60002640.70229
nld,2003,1235416176.64865
nld,2004,7820533748.73741
nld,2005,-306569417.24935
nld,2006,14739836097.94194
nld,2007,-2021394341.44919
nld,2008,-23689577916.81634
nld,2009,-30874659607.08274
nld,2010,-4554853729.43711
nld,2011,-1134425997.47024
nld,2012,-7390605016.02978
nld,2013,-4781142411.3097
nld,2014,-7650900949.30855
nld,2015,-11449446429.12797
nld,2016,-23507129726.30273
nld,2017,-14673138731.0281
nld,2018,-4696951030.94328
nld,2019,-19684611118.31702
nld,2020,-26819210466.81528
nld,2021,17362778099.27806
nld,2022,-11565203480.3573
nld,2023,1911797573.0329
nld,2024,-10808960239.08777
nld_curacao,2011,-18128491.62011
nld_curacao,2012,-45044692.73743
nld_curacao,2013,-54675977.65363
nld_curacao,2014,-32620111.73184
nld_curacao,2015,-1932960.89385
nld_curacao,2016,-16363128.49162
nld_curacao,2017,17896053.43017
nld_curacao,2018,31430525.05587
nld_curacao,2019,43491762.96089
nld_curacao,2020,56370412.84916
nld_curacao,2021,51383151.62011
nld_curacao,2022,36781731.78212
nld_curacao,2023,27248037.53631
nor,1975,-349643015.25283
nor,1976,-538037882.99896
nor,1977,-877858074.99018
nor,1978,-1367908552.854
nor,1979,-1830360900.38727
nor,1980,-1921544109.32188
nor,1981,-1837188263.90784
nor,1982,-1945795973.59438
nor,1983,-1749935947.31086
nor,1984,-1583155544.30666
nor,1985,-1050112172.62423
nor,1986,-1163163935.14692
nor,1987,-1289337898.10865
nor,1988,-2009186719.89431
nor,1989,-2562898839.53267
nor,1990,-2697312015.45623
nor,1991,-2736251585.81201
nor,1992,-2811810709.92428
nor,1993,-2787234279.98856
nor,1994,-2174069835.94029
nor,1995,-1918979715.62394
nor,1996,-1881244654.83811
nor,1997,-1693901470.23415
nor,1998,-1244104717.47229
nor,1999,-1336425384.83966
nor,2000,-2305446495.85994
nor,2001,169060426.57004
nor,2002,696710929.61394
nor,2003,1365129211.59787
nor,2004,546880169.25564
nor,2005,3252778371.06562
nor,2006,480065179.34059
nor,2007,-711555778.78319
nor,2008,-3278969503.02112
nor,2009,2742125725.13101
nor,2010,4858338069.99149
nor,2011,5236977540.71663
nor,2012,4260169203.36972
nor,2013,5379517088.89462
nor,2014,18224570226.23693
nor,2015,16101945531.7796
nor,2016,15714088903.43037
nor,2017,14530153218.32889
nor,2018,16570763024.05303
nor,2019,12545105014.56575
nor,2020,15344399413.91775
nor,2021,8862048250.91594
nor,2022,14203707486.55295
nor,2023,17336769974.61021
nor,2024,22297410008.33719
npl,1976,5104000
npl,1977,8080000
npl,1978,5548104.53839
npl,1979,11266666.66667
npl,1980,11583333.33333
npl,1981,10972580.31551
npl,1982,15671915.28608
npl,1983,5666972.90236
npl,1984,298362.79758
npl,1985,767035.45576
npl,1986,700561.2187
npl,1987,120454.81861
npl,1988,1797485.4018
npl,1989,10724289.56869
npl,1990,13926202.79658
npl,1991,10839292.49653
npl,1992,16716022.03168
npl,1993,5170748.35266
npl,1994,3758130.28476
npl,1995,8711737.28964
npl,1996,1073853.92619
npl,1997,3268985.62574
npl,1998,18929634.44007
npl,1999,27353429.81276
npl,2000,37002359.58123
npl,2001,11483313.01263
npl,2002,-14320908.51569
npl,2003,-20290982.29214
npl,2004,-14994897.68611
npl,2005,48303307.75013
npl,2006,62118346.83217
npl,2007,136661712.71238
npl,2008,151009352.38053
npl,2009,157894962.84169
npl,2010,93466889.05423
npl,2011,147390686.26747
npl,2012,125753403.81012
npl,2013,237352913.19427
npl,2014,325828028.14624
npl,2015,350481742.70833
npl,2016,285524032.51254
npl,2017,280874179.87043
npl,2018,219992217.40806
npl,2019,519418581.36648
npl,2020,174664880.96263
npl,2021,247454337.17022
npl,2022,727923281.06564
npl,2023,1445850427.41747
npl,2024,1719082582.69706
nru,2008,2777823.60186
nru,2009,8373729.72902
nru,2010,8375737.0755
nru,2011,8418150.38599
nru,2012,20373572.7565
nru,2013,22101125.89086
nru,2014,27244241.61522
nru,2015,28647053.21087
nru,2016,36813650.87007
nru,2017,44500783.80508
nru,2018,43094221.73887
nru,2019,50362479.92434
nru,2020,64342452.63637
nru,2021,88793755.97356
nru,2022,96378597.22743
nru,2023,95616355.05689
nzl,2000,-3222563091.36182
nzl,2001,-2813737305.74949
nzl,2002,-3129512136.02194
nzl,2003,-3937881882.14535
nzl,2004,-5396800794.05802
nzl,2005,-6949166951.8097
nzl,2006,-7511674119.44466
nzl,2007,-9452198265.56601
nzl,2008,-10121966759.52042
nzl,2009,-5725071242.74433
nzl,2010,-6790032846.58423
nzl,2011,-7948121853.85922
nzl,2012,-7307294810.60217
nzl,2013,-7381587898.66957
nzl,2014,-8197669946.59179
nzl,2015,-6335471094.52843
nzl,2016,-5536264003.79935
nzl,2017,-7654176155.00575
nzl,2018,-7812757943.3192
nzl,2019,-5800703162.37152
nzl,2020,-4004255396.87569
nzl,2021,-6498764086.4008
nzl,2022,-7527922843.98255
nzl,2023,-7727996518.58754
nzl,2024,-8988894053.28513
omn,1974,-290966995.63106
omn,1975,-295309786.61062
omn,1976,-214823393.7893
omn,1977,-159525188.64946
omn,1978,-113202084.86741
omn,1979,-149102490.2985
omn,1980,-256803706.59179
omn,1981,-238563984.4776
omn,1982,-152866242.48079
omn,1983,-183265779.33777
omn,1984,-215403991.31364
omn,1985,-325714037.55121
omn,1986,-71207559.34563
omn,1987,-89466840.05202
omn,1988,-314694408.3225
omn,1989,-250195058.51756
omn,1990,-254356306.89207
omn,1991,-236671001.30039
omn,1992,-411183355.0065
omn,1993,-266840052.0156
omn,1994,-466579973.9922
omn,1995,-373992197.6593
omn,1996,-437799994.30689
omn,1997,-390399994.92328
omn,1998,-500699996.74447
omn,1999,-659099995.71456
omn,2000,-837700000
omn,2001,-858517555.26658
omn,2002,-719635890.76723
omn,2003,-539921976.59298
omn,2004,-389856957.08713
omn,2005,-1021586475.94278
omn,2006,-667360208.06242
omn,2007,-804421326.39792
omn,2008,-2729854648.63459
omn,2009,-2855793231.20936
omn,2010,-3529221253.57607
omn,2011,-4099164834.85046
omn,2012,-4465755204.16125
omn,2013,-3184653009.62289
omn,2014,-4237315644.05722
omn,2015,-2178078833.77269
omn,2016,-2000952363.86784
omn,2017,-3081943088.91977
omn,2018,-5183631448.73334
omn,2019,-6125180967.42944
omn,2020,-5606900798.62499
omn,2021,-6027657859.28598
omn,2022,-9323500444.39183
omn,2023,-5216649922.41709
pak,1976,-136095443.89061
pak,1977,-189376657.94174
pak,1978,-200134388.77873
pak,1979,-275032552.53061
pak,1980,-273104280.0221
pak,1981,-266609046.3092
pak,1982,-406735306.65971
pak,1983,-420107746.39737
pak,1984,-473260429.74227
pak,1985,-582663721.22542
pak,1986,-649994507.97144
pak,1987,-793162474.31671
pak,1988,-817739699.95895
pak,1989,-967267791.34226
pak,1990,-1084289282.30752
pak,1991,-1188414905.89783
pak,1992,-1411207650.931
pak,1993,-1546786131.46325
pak,1994,-1680169957.52267
pak,1995,-1938735892.0382
pak,1996,-2022341132.01883
pak,1997,-2219749347.31899
pak,1998,-2180000000
pak,1999,-1840000000
pak,2000,-2218000000
pak,2001,-2076000000
pak,2002,-2286000000
pak,2003,-2224000000
pak,2004,-2363010000
pak,2005,-2515000000
pak,2006,-3130000000
pak,2007,-3745000000
pak,2008,-4334000000
pak,2009,-3614000000
pak,2010,-3187000000
pak,2011,-3092000000
pak,2012,-3385000000
pak,2013,-3963000000
pak,2014,-4309000000
pak,2015,-4999000000
pak,2016,-4995000000
pak,2017,-5160000000
pak,2018,-5440000000
pak,2019,-6114000000
pak,2020,-4914000000
pak,2021,-4388000000
pak,2022,-5414000000
pak,2023,-7145000000
pak,2024,-9615000000
pan,1977,40200000
pan,1978,67100000
pan,1979,37400000
pan,1980,-396700000
pan,1981,-516800000
pan,1982,-324400000
pan,1983,-85000000
pan,1984,-305300000
pan,1985,-151500000
pan,1986,-415600000
pan,1987,176600000
pan,1988,-87900000
pan,1989,-266400000
pan,1990,-255400000
pan,1991,-432400000
pan,1992,-401000000
pan,1993,-285600000
pan,1994,-222300000
pan,1995,-465900000
pan,1996,-249200000
pan,1997,-399600000
pan,1998,-517300000
pan,1999,-691100000
pan,2000,-586600000
pan,2001,-609800000
pan,2002,-292300000
pan,2003,-842500000
pan,2004,-1059500000
pan,2005,-1166900000
pan,2006,-1301000000
pan,2007,-1515400000
pan,2008,-1835300000
pan,2009,-1822100000
pan,2010,-2687000000
pan,2011,-2357400000
pan,2012,-2738300000
pan,2013,-2907400000
pan,2014,-4354100000
pan,2015,-3450900000
pan,2016,-4137150942.52
pan,2017,-3812801212.07
pan,2018,-4230814490.56
pan,2019,-4430127250.29619
pan,2020,-2063344463.67
pan,2021,-4164392000.36
pan,2022,-2998276156.51
pan,2023,-4416792306.27
pan,2024,-4638419187.69
per,1977,-423300000
per,1978,-577700000
per,1979,-966400000
per,1980,-909000000
per,1981,-1019000000
per,1982,-1034000000
per,1983,-1130000000
per,1984,-1177000000
per,1985,-974000000
per,1986,-1100640000
per,1987,-1312470000
per,1988,-1514860000
per,1989,-1685180000
per,1990,-1733000000
per,1991,-1369000000
per,1992,-1414000000
per,1993,-1670269520.14559
per,1994,-1943863365.05317
per,1995,-2481844840.15274
per,1996,-1898521701.53028
per,1997,-1822227482.45807
per,1998,-1203921224.76977
per,1999,-1112039040.60504
per,2000,-1409593854.04189
per,2001,-1101046065.49503
per,2002,-1457032550.65549
per,2003,-2143808512.46166
per,2004,-3685862966.14038
per,2005,-5076136117.33511
per,2006,-7561573244.50343
per,2007,-8358838798.51177
per,2008,-8774249618.17369
per,2009,-8385123838.79447
per,2010,-11225251302.50408
per,2011,-13554548374.5714
per,2012,-13278203946.27829
per,2013,-12204607559.9985
per,2014,-10078063327.57598
per,2015,-7740129370.39127
per,2016,-8859796898.95543
per,2017,-11276441375.40369
per,2018,-11518238283.99535
per,2019,-9798076068.56647
per,2020,-6511682087.94873
per,2021,-18022495384.58613
per,2022,-17202943864.37385
per,2023,-15129774782.11911
per,2024,-17378669608.10013
phl,1977,-125000000
phl,1978,-118000000
phl,1979,-206000000
phl,1980,-420000000
phl,1981,-503000000
phl,1982,-1021000000
phl,1983,-836000000
phl,1984,-1449000000
phl,1985,-1300000000
phl,1986,-1301000000
phl,1987,-1190000000
phl,1988,-1185000000
phl,1989,-1349000000
phl,1990,-872000000
phl,1991,-500000000
phl,1992,445000000
phl,1993,924000000
phl,1994,1850000000
phl,1995,3662000000
phl,1996,3282000000
phl,1997,4681000000
phl,1998,3769000000
phl,1999,-1062000000
phl,2000,-30000000
phl,2001,-57000000
phl,2002,-430000000
phl,2003,-287000000
phl,2004,-74000000
phl,2005,354073933.66948
phl,2006,701638309.27334
phl,2007,1634403808.38602
phl,2008,1100011558.77609
phl,2009,840672885.72223
phl,2010,677462594.59875
phl,2011,941750118.92264
phl,2012,197238174.45905
phl,2013,957319064.05549
phl,2014,727446973.68381
phl,2015,1856964531.21874
phl,2016,2579251622.33167
phl,2017,3226177353.72186
phl,2018,3668938544.0621
phl,2019,5276244997.56901
phl,2020,4101428652.04602
phl,2021,3322997983.99419
phl,2022,4948697754.27064
phl,2023,4341775725.53982
phl,2024,4965503324.95929
plw,2005,-4645603.85668
plw,2006,-1192081.17817
plw,2007,-2670682.12063
plw,2008,1923401.68839
plw,2009,9225077.55135
plw,2010,4831840.06279
plw,2011,-2376489.61164
plw,2012,-8324952.73791
plw,2013,-4902552.4613
plw,2014,-10663972.57712
plw,2015,-12121986.44423
plw,2016,-15982000
plw,2017,-6202000
plw,2018,-7634000
plw,2019,-2080000
plw,2020,6458000
plw,2021,8247000
plw,2022,3538000
png,1976,-55382657.57327
png,1977,-50993923.52093
png,1978,-65091227.04153
png,1979,-108714039.28231
png,1980,-179169726.83009
png,1981,-161721312.28232
png,1982,-121272435.30001
png,1983,-121999804.43524
png,1984,-148559369.9368
png,1985,-106253372.54727
png,1986,-135696071.14205
png,1987,-161460428.1393
png,1988,-207603243.49474
png,1989,-178174865.85489
png,1990,-103251128.45607
png,1991,-213247681.39697
png,1992,-365658547.09892
png,1993,-368847033.61263
png,1994,-400997608.68494
png,1995,-488135479.44869
png,1996,-429082461.35372
png,1997,-309666404.82202
png,1998,-258797070.91614
png,1999,-272517716.42142
png,2000,-210064298.59671
png,2001,-230254190.12008
png,2002,-205067771.0299
png,2003,-475022689.1909
png,2004,-435410401.15204
png,2005,-538182930.48597
png,2006,-805056603.57954
png,2007,-722714147.79824
png,2008,-642731312.39794
png,2009,-630229918.36606
png,2010,-598375807.28868
png,2011,-548686516.22727
png,2012,-729771737.5567
png,2013,-629387524.72817
png,2014,-401332384.35518
png,2015,-1434408738.35128
png,2016,-940879068.87474
png,2017,-1078331052.28702
png,2018,-1324512761.77311
png,2019,-1735258627.54762
png,2020,-744913557.53664
png,2021,-1589925444.19795
png,2022,-1862607050.58069
png,2023,-2295357188.33622
png,2024,-1898172560.13165
